"Iteracion","X1","X2","X3","f_x"
1,0.916739384271204,0.237902684416622,-0.0683248252607882,12.3871907703435
2,1.00576969710737,0.177450875964016,-0.978214039374143,7.69791287857774
3,1.00576969710737,0.177450875964016,-0.978214039374143,7.69791287857774
4,1.00576969710737,0.177450875964016,-0.978214039374143,7.69791287857774
5,1.00576969710737,0.177450875964016,-0.978214039374143,7.69791287857774
6,1.0643345608477,1.03797146428978,-0.0860567452795806,4.73335449730057
7,1.0643345608477,1.03797146428978,-0.0860567452795806,4.73335449730057
8,1.0643345608477,1.03797146428978,-0.0860567452795806,4.73335449730057
9,1.0643345608477,1.03797146428978,-0.0860567452795806,4.73335449730057
10,1.0643345608477,1.03797146428978,-0.0860567452795806,4.73335449730057
11,1.0643345608477,1.03797146428978,-0.0860567452795806,4.73335449730057
12,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
13,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
14,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
15,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
16,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
17,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
18,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
19,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
20,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
21,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
22,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
23,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
24,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
25,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
26,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
27,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
28,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
29,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
30,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
31,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
32,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
33,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
34,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
35,1.05731320394362,1.01205006582332,0.0217332772675212,2.90578529211001
36,-0.0611045743540649,0.0906388086331374,-0.0349628570682072,2.55979818442087
37,0.0362468083155965,1.03142850346594,1.00957681155677,2.55506463357014
38,0.0362468083155965,1.03142850346594,1.00957681155677,2.55506463357014
39,0.0362468083155965,1.03142850346594,1.00957681155677,2.55506463357014
40,0.0362468083155965,1.03142850346594,1.00957681155677,2.55506463357014
41,0.0362468083155965,1.03142850346594,1.00957681155677,2.55506463357014
42,0.0362468083155965,1.03142850346594,1.00957681155677,2.55506463357014
43,-1.00472048965706,-0.0256772689419713,0.0229978830055841,1.24913223985691
44,-1.00472048965706,-0.0256772689419713,0.0229978830055841,1.24913223985691
45,-1.00472048965706,-0.0256772689419713,0.0229978830055841,1.24913223985691
46,-1.00472048965706,-0.0256772689419713,0.0229978830055841,1.24913223985691
47,-1.00472048965706,-0.0256772689419713,0.0229978830055841,1.24913223985691
48,-1.00472048965706,-0.0256772689419713,0.0229978830055841,1.24913223985691
49,-1.00472048965706,-0.0256772689419713,0.0229978830055841,1.24913223985691
50,-1.00472048965706,-0.0256772689419713,0.0229978830055841,1.24913223985691
51,-1.00472048965706,-0.0256772689419713,0.0229978830055841,1.24913223985691
52,-1.00472048965706,-0.0256772689419713,0.0229978830055841,1.24913223985691
53,-1.00472048965706,-0.0256772689419713,0.0229978830055841,1.24913223985691
54,0.988499541694986,-0.00865151799942462,0.0102580719412533,1.03894215616153
55,0.988499541694986,-0.00865151799942462,0.0102580719412533,1.03894215616153
56,0.988499541694986,-0.00865151799942462,0.0102580719412533,1.03894215616153
57,0.988499541694986,-0.00865151799942462,0.0102580719412533,1.03894215616153
58,0.988499541694986,-0.00865151799942462,0.0102580719412533,1.03894215616153
59,0.988499541694986,-0.00865151799942462,0.0102580719412533,1.03894215616153
60,0.988499541694986,-0.00865151799942462,0.0102580719412533,1.03894215616153
61,0.988499541694986,-0.00865151799942462,0.0102580719412533,1.03894215616153
62,0.988499541694986,-0.00865151799942462,0.0102580719412533,1.03894215616153
63,0.988499541694986,-0.00865151799942462,0.0102580719412533,1.03894215616153
64,0.988499541694986,-0.00865151799942462,0.0102580719412533,1.03894215616153
65,0.988499541694986,-0.00865151799942462,0.0102580719412533,1.03894215616153
66,0.988499541694986,-0.00865151799942462,0.0102580719412533,1.03894215616153
67,0.988499541694986,-0.00865151799942462,0.0102580719412533,1.03894215616153
68,0.988499541694986,-0.00865151799942462,0.0102580719412533,1.03894215616153
69,0.988499541694986,-0.00865151799942462,0.0102580719412533,1.03894215616153
70,0.988499541694986,-0.00865151799942462,0.0102580719412533,1.03894215616153
71,-0.0250752765816874,0.0410714468903832,0.0200168845428576,0.536689711678342
72,-0.0250752765816874,0.0410714468903832,0.0200168845428576,0.536689711678342
73,-0.0250752765816874,0.0410714468903832,0.0200168845428576,0.536689711678342
74,-0.0250752765816874,0.0410714468903832,0.0200168845428576,0.536689711678342
75,-0.0250752765816874,0.0410714468903832,0.0200168845428576,0.536689711678342
76,-0.0250752765816874,0.0410714468903832,0.0200168845428576,0.536689711678342
77,-0.0250752765816874,0.0410714468903832,0.0200168845428576,0.536689711678342
78,-0.0250752765816874,0.0410714468903832,0.0200168845428576,0.536689711678342
79,-0.0250752765816874,0.0410714468903832,0.0200168845428576,0.536689711678342
80,-0.0250752765816874,0.0410714468903832,0.0200168845428576,0.536689711678342
81,0.0105241143509257,0.00994104073284977,0.00621532365041698,0.0492279267047167
82,0.0105241143509257,0.00994104073284977,0.00621532365041698,0.0492279267047167
83,0.0105241143509257,0.00994104073284977,0.00621532365041698,0.0492279267047167
84,0.0105241143509257,0.00994104073284977,0.00621532365041698,0.0492279267047167
85,0.0105241143509257,0.00994104073284977,0.00621532365041698,0.0492279267047167
86,0.0105241143509257,0.00994104073284977,0.00621532365041698,0.0492279267047167
87,0.0105241143509257,0.00994104073284977,0.00621532365041698,0.0492279267047167
88,0.0105241143509257,0.00994104073284977,0.00621532365041698,0.0492279267047167
89,0.0105241143509257,0.00994104073284977,0.00621532365041698,0.0492279267047167
90,0.0105241143509257,0.00994104073284977,0.00621532365041698,0.0492279267047167
91,0.0105241143509257,0.00994104073284977,0.00621532365041698,0.0492279267047167
92,0.00314843924800963,0.0146389722861013,-0.0023755955741448,0.0455716400667363
93,0.0125064597961878,0.00168628089595173,-0.00417857437766802,0.035042882573979
94,0.0125064597961878,0.00168628089595173,-0.00417857437766802,0.035042882573979
95,0.0125064597961878,0.00168628089595173,-0.00417857437766802,0.035042882573979
96,0.0125064597961878,0.00168628089595173,-0.00417857437766802,0.035042882573979
97,0.0125064597961878,0.00168628089595173,-0.00417857437766802,0.035042882573979
98,0.00728159713601286,0.005792468502692,0.00241197674875847,0.0183272593029038
99,-0.00406125923264738,-0.00750426714876999,0.00124480025987697,0.0147496783437404
100,-0.00406125923264738,-0.00750426714876999,0.00124480025987697,0.0147496783437404
